https://en.wikipedia.org/wiki/Main_Page	1.0000000000	1687879244754
https://www.mediawiki.org/wiki/	1.0000000000	1687879248197
https://en.wikiversity.org/wiki/Wikiversity:Main_Page	1.0000000000	1687879248380
https://en.wikisource.org/wiki/	1.0000000000	1687879248390
https://species.wikimedia.org/wiki/	1.0000000000	1687879248232
https://en.wikibooks.org/wiki/	1.0000000000	1687879248551
https://www.wikidata.org/wiki/	1.0000000000	1687879248353
https://en.wiktionary.org/wiki/	1.0000000000	1687879248468
https://wikimediafoundation.org/	1.0000000000	1687879248728
https://creativecommons.org/licenses/by-sa/4.0/deed.en	1.0000000000	1687879248773
https://en.wikivoyage.org/wiki/	1.0000000000	1687879248587
https://wikis.world/@mediawiki	1.0000000000	1687879251585
https://en.wikipedia.org/wiki/2023_U.S._Open_(golf)	1.0000000000	1687879249281
https://en.wikiquote.org/wiki/	1.0000000000	1687879248572
https://en.wikinews.org/wiki/	1.0000000000	1687879248735
https://creativecommons.org/licenses/by-sa/4.0/	1.0000000000	1687879253093
https://en.wikinews.org/wiki/Main_Page	1.0000000000	1687879253156
https://en.wikivoyage.org/wiki/Main_Page	1.0000000000	1687879253322
https://en.wiktionary.org/wiki/Project:Main_Page	1.0000000000	1687879253419
https://wikimediafoundation.org/wiki/Privacy_policy	1.0000000000	1687879253454
https://en.wikiquote.org/wiki/Main_Page	1.0000000000	1687879253383
https://www.wikidata.org/wiki/Wikidata:Main_Page	1.0000000000	1687879253315
https://www.mediawiki.org/w/index.php?action=info&title=MediaWiki	1.0000000000	1687879253554
https://en.wikiversity.org/wiki/WikiJournal	1.0000000000	1687879253580
https://en.wikisource.org/wiki/Portal:American_Revolution	1.0000000000	1687879253685
https://foundation.wikimedia.org/wiki/Special:MyLanguage/Policy:Cookie_statement	1.0000000000	1687879253601
https://en.wikibooks.org/wiki/Main_Page	1.0000000000	1687879253468
https://wikis.world/@wikidata	1.0000000000	1687879256582
https://us.e-activist.com/page/6747/subscribe/1?ea.tracking.id=mailing-list-page	1.0000000000	1687879256704
http://gmpg.org/xfn/11	1.0000000000	1687879256674
https://web.libera.chat/?channel	1.0000000000	1687879256717
http://freedomdefined.org/	1.0000000000	1687879256764
https://automattic.com/privacy-notice/	1.0000000000	1687879256608
https://en.wikipedia.org/w/index.php?action=history&title=Main_Page	1.0000000000	1687879256013
https://play.google.com/store/apps/details?id=org.kiwix.kiwixcustomwikispecies	1.0000000000	1687879256772
https://stats.wp.com/	1.0000000000	1687879257007
https://phytokeys.pensoft.net/	1.0000000000	1687879256790
https://t.me/joinchat/IeCRo0j5Uag1qR4Tk8Ftsg	1.0000000000	1687879257201
https://whoseknowledge.org/issues/public-online-knowledge/	1.0000000000	1687879257835
https://species.wikimedia.org/wiki/Michotamia_aurata	1.0000000000	1687879258269
https://www.wikiquote.org/	1.0000000000	1687879258502
https://www.instagram.com/wikimediafoundation/	1.0000000000	1687879257223
https://en.m.wikivoyage.org/wiki/Main_Page	1.0000000000	1687879258405
https://en.wiktionary.org/wiki/etymology	1.0000000000	1687879258311
https://www.wikinews.org/	1.0000000000	1687879258552
https://www.mediawiki.org/w/index.php?returnto=MediaWiki&title=Special:UserLogin	1.0000000000	1687879258534
https://pt.wikiversity.org/wiki/	1.0000000000	1687879258530
https://en.wikibooks.org/w/index.php?printable=yes&title=Main_Page	1.0000000000	1687879258618
https://en.wikisource.org/wiki/Special:Statistics	1.0000000000	1687879258724
https://wikimediafoundation.org/privacy-policy/	1.0000000000	1687879258737
https://www.wikidata.org/w/index.php?action=edit&title=Wikidata:News	1.0000000000	1687879258964
https://t.me/exmusica	1.0000000000	1687879261674
https://creativecommons.org/licenses/by-sa/4.0/deed.pt	1.0000000000	1687879258870
https://zookeys.pensoft.net/	1.0000000000	1687879262103
https://en.wikiquote.org/wiki/Change	1.0000000000	1687879263622
https://www.golfmonthly.com/news/laccs-par-3-15th-to-become-shortest-hole-in-us-open-history	1.0000000000	1687879264168
https://www.theguardian.com/sport/2023/jun/16/rory-mcilroy-finds-his-groove-on-front-nine-to-stay-firmly-in-the-mix-at-us-open	1.0000000000	1687879264018
https://en.wiktionary.org/wiki/myopic	1.0000000000	1687879264284
https://www.usga.org/	1.0000000000	1687879264352
https://joinmastodon.org/apps	1.0000000000	1687879264474
https://creativecommons.org/licenses/by-sa/3.0/	1.0000000000	1687879264517
https://en.wikipedia.org/wiki/Template_talk:Did_you_know	1.0000000000	1687879260455
https://golf.com/news/2023-u-s-open-record-number-entries/	1.0000000000	1687879264468
https://www.espn.com/golf/story/_/id/37861077/us-open-golf-pga-tour-2023-second-round-lookahead	1.0000000000	1687879264523
https://en.wikibooks.org/wiki/Category:Featured_recipes	1.0000000000	1687879264670
https://species.wikimedia.org/wiki/Agnesia_(Poaceae)	1.0000000000	1687879264738
https://apnews.com/article/us-open-los-angeles-crowd-size-quiet-c44302d1b24f3647bac0585b7b2b1b86	1.0000000000	1687879264511
https://en.wikipedia.org/w/index.php?action=history&title=Main_Page	1.0000000000	1687879264758
https://www.mediawiki.org/wiki/Special:MyLanguage/Sites_using_MediaWiki	1.0000000000	1687879264934
https://sports.yahoo.com/us-open-rory-mcilroy-missed-another-golden-opportunity-to-finally-end-major-championship-drought-032340421.html	1.0000000000	1687879264752
https://www.cbssports.com/golf/news/tommy-fleetwood-cards-second-final-round-63-at-u-s-open-becoming-fourth-ever-to-go-that-low-twice-at-majors/	1.0000000000	1687879264937
https://www.golfdigest.com/story/us-open-2023-wyndham-clark-wins-at-lacc-rory-mcilroy	1.0000000000	1687879264920
https://en.wikiversity.org/wiki/Help:Guides	1.0000000000	1687879264831
https://pt.wikivoyage.org/wiki/	1.0000000000	1687879264867
https://www.wikidata.org/w/index.php?action=info&title=Wikidata:Main_Page	1.0000000000	1687879265220
https://www.usopen.com/	1.0000000000	1687879264997
https://golfweek.usatoday.com/lists/justin-thomas-jordan-spieth-phil-mickelson-missed-cut-us-open/	1.0000000000	1687879264970
https://wikimediafoundation.org/news/category/foundation/	1.0000000000	1687879265228
https://en.wikisource.org/wiki/Portal:Supreme_Court_of_the_United_States	1.0000000000	1687879265300
https://www.golfchannel.com/news/quirkiness-too-quiet-lacc-received-criticism-there-are-reasons-usga-will-return	1.0000000000	1687879265685
http://www.latimes.com/sports/la-sp-us-open-la-20150722-story.html	1.0000000000	1687879265375
http://gmpg.org/xfn/intro	1.0000000000	1687879266054
https://www.bbc.com/sport/golf/65923966	1.0000000000	1687879265054
https://www.discourse.org/privacy	1.0000000000	1687879266018
http://www.w3.org/TR/html401/struct/global.html	1.0000000000	1687879266150
https://automattic.com/	1.0000000000	1687879266949
https://crowdsignal.com/	1.0000000000	1687879267162
https://en.support.wordpress.com/stats/	1.0000000000	1687879266783
http://freedomdefined.org/Definition/Gl	1.0000000000	1687879267268
https://www.europeantour.com/dpworld-tour/u-s-open-2023/	1.0000000000	1687879266281
https://www.pgatour.com/tournaments/2023/u.s-open/R2023026	1.0000000000	1687879266168
http://meyerweb.com/	1.0000000000	1687879267347
https://www.youtube.com/c/automattic	1.0000000000	1687879267349
https://wp.me/Pe4R-TPN	1.0000000000	1687879267504
https://akismet.com/	1.0000000000	1687879267385
http://privacy.blog/	1.0000000000	1687879267525
https://jetpack.com/	1.0000000000	1687879267388
https://intensedebate.com/	1.0000000000	1687879267749
http://www.youronlinechoices.eu/	1.0000000000	1687879268199
http://tantek.com/	1.0000000000	1687879267895
https://www.glassdoor.com/Overview/Working-at-Automattic-EI_IE751107.11,21.htm	1.0000000000	1687879268132
